Code	Name	Date	Sensitivity	Hum type	Acari indet.	Adicella reducta	Agapetus ochripes	Agrypnia obsoleta	Agrypnia sp.	Ameletus inopinatus	Ameletus sp.	Amphinemura borealis	Amphinemura sp.	Amphinemura standfussi	Amphinemura sulcicollis	Anisoptera indet.	Antocha vitripennis	Apatania sp.	Athripsodes sp.	Baetidae indet.	Baetis fuscatus	Baetis muticus	Baetis niger	Baetis rhodani	Baetis subalpinus	Brachyptera risi	Caenis horaria	Capnia atra	Capnia pygmaea	Capnia sp.	Centroptilum luteolum	Ceraclea nigronervosa	Ceraclea sp.	Ceratopogonidae indet.	Chaetopteryx sp.	Chaetopteryx villosa	Chironomidae indet.	Coleoptera indet.	Collembola	Cordulegaster boltoni	Corixidae indet.	Crenobia alpina	Crunoecia irrorata	Crustacea indet.	Cyrnus flavidus	Cyrnus sp.	Cyrnus trimaculatus	Diptera indet.	Diura bicaudata	Diura nanseni	Enallagma cyathigerum	Ephemerella aurivillii	Ephemerella sp.	Glossiphonia complanata	Glossosoma intermedium	Glossosoma sp.	Glossosomatidae indet.	Glyphotaelius sp.	Gyraulus acronicus	Halesus radiatus	Halesus sp.	Helobdella stagnalis	Hemerodrominae indet.	Heptagenia sp.	Heptagenia sulphurea	Hirudinea indet.	Holocentropus dubius	Hydra sp.	Hydrophilidae indet.	Hydropsyche angustipennis	Hydropsyche pellicidula	Hydropsyche siltalai	Hydropsyche sp.	Hydroptila sp.	Hydroptilidae indet.	Isoperla difformis	Isoperla grammatica	Isoperla obscura	Isoperla sp.	Ithytrichia lamellaris	Kageronia fuscogrisea	Lepidostoma hirtum	Leptoceridae indet.	Leptophlebia marginata	Leptophlebia sp.	Leptophlebia vespertina	Leuctra digitata/fusca	Leuctra hippopus	Leuctra nigra	Leuctra sp.	Limnephilidae indet.	Limnephilus sp.	Lymnaea peregra	Lymnaea truncatula	Lype reducta	Micrasema gelidum	Micrasema sp.	Micropterna lateralis	Micropterna sequax	Molannodes tinctus	Mystacides azurea	Mystacides longicornis	Mystacides sp.	Nematoda indet.	Nemoura sp.	Nemouridae indet.	Nemurella pictetii	Neureclipsis bimaculata	Nigrobaetis niger	Notidobia ciliaris	Oecetis testacea	Oligochaeta indet.	Ostracoda indet.	Otomesostoma auditivum	Oxyethira sp.	Perlodidae indet.	Philopotamidae indet.	Philopotamus montanus	Pisidium sp.	Platambus maculatus	Plectrocnemia conspersa	Polycentropodidae indet.	Polycentropus flavomaculatus	Polycentropus irroratus	Polyphemus pediculus	Potamophylax cingulatus	Potamophylax latipennis	Potamophylax sp.	Protonemura meyeri	Radix balthica	Rhyacophila nubila	Sericostoma personatum	Sialis fuliginosa	Sialis lutaria	Simuliidae indet.	Siphlonurus sp.	Siphonoperla burmeisteri	Stenophylax permistus	Taeniopteryx nebulosa	Tinodes waeneri	Wormaldia sp.	Zygoptera indet.
NorGau08	Gaular st8	22.10.1998	1	1	0,9259259	0	0	0	0	0	0	0	0,9259259	0	0	0	0	0	0	0	0	0	0	19,4444444	0	14,8148148	0	0	0	0	0	0	0	0	0	0	36,1111111	0	0	0	0	0	0	0	0	0	0	1,8518519	0	0,9259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,9259259	0	0	8,3333333	0	0	0	0	0	0	0	0	0	0	0	0	1,8518519	1,8518519	0,9259259	0	0	0	0	0	1,8518519	0	0	0	0	0	0	0	0	0	0,9259259	0	0	0	0	0	0	2,7777778	0	1,8518519	0	0	0	3,7037037	0	0	0	0	0	0	0
NorGau08	Gaular st8	05.06.1999	1	1	2,884615397	0	0	0	0	0	0	0,961538499	0	0	0,961538499	0	0	0	0	0	0	0	0	1,923076898	0	21,15384618	0	0	0	0	0	0	0	0	0	0	56,73076914	0	0	0	0	0	0	0	0	0	0	3,846153796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,961538499	0	0	0	0	0	0	0	0	6,730769193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,961538499	0	0	0	0	0	2,884615397	0	0	0	0	0	0	0
NorGau08	Gaular st8	02.10.1999	1	1	7,296137365	0	0	0	0	0	0	0	0,429184521	0	0	0	0	0	0	0	0	0	0	9,442060072	0	3,433476372	0	0	0	0	0	0	0	0	0	0	36,90987125	0	0	0	0	0,858369143	0	1,716738186	0	0	0	5,579399079	0	0,429184521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,575107329	0	0	0	0	0	0	0	0	7,296137365	3,00429185	0,429184521	5,579399179	0	0	0	0	0	0	0	0	0	0	0	0	3,862660893	1,287553664	0	0	0	0	0	0	0,429184521	0,858369143	0	0	3,433476372	0	0	0	0	0,858369143	0,858369143	0	0	0	0	0	0	0	0	2,145922707	0	0	0	1,287553664	0	0	0	0	0	0	0
NorGau08	Gaular st8	23.06.2000	1	1	0,961538499	0	0	0	0	0	0	0	0	0	1,923076898	0	0	0	0	0	0	0	0	0	0	41,66666666	0	0	0	0	0	0	0	0	0	0	27,56410257	0	0	0	0	0	0	0	0	0	0	4,487179496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,961538499	0	0	0	0	0	0	0	0	4,807692295	0	0,3205128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,525641096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,128205095	0	0,3205128	0	0	0	8,333333292	0	0	0	0	0	0	0
NorGau08	Gaular st8	15.09.2000	1	1	7,865168524	0	0	0	0	0	0	0	0	7,865168524	0	0	0	0	0	0	0	0	0	2,247191007	0	8,988764027	0	0	0	0	0	0	0	0	0	0	41,57303382	0	0	0	0	0	0	0	0	0	0	5,617977517	0	1,123595503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,123595503	0	0	0	0	0	0	0	0	0	0	3,37078651	2,247191007	3,37078651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,494382013	0	0	0	0	0	1,123595503	0	0	0	4,494382013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,494382013	0	0	0	0	0	0	0
NorGau08	Gaular st8	11.05.2001	1	1	3,125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,25	0	3,125	0	0	0	0	0	0	0	0	0	0	28,125	0	0	0	0	0	0	0	0	0	0	6,25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21,875	15,625	0	0	0	0	0	0	12,5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,125	0	0	0	0	0	0	0
NorGau08	Gaular st8	28.09.2001	1	1	0,9389671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39,4366197	0	17,370892	0	0	0	0	0	0	0	0	0	0	9,8591549	0	0	0	0	0,9389671	0	0	0	0	0	1,4084507	0	1,8779343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,4084507	1,4084507	0,4694836	0	0	0	0	0	0	0	0,4694836	4,2253521	0	0	0,9389671	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4694836	0	0	0	0	0	0	1,4084507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4694836	5,6338028	0	3,286385	0	0	0	7,9812207	0	0	0	0	0	0	0
NorGau08	Gaular st8	10.06.2002	1	1	1,570680602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,900523609	0	0	0	0	0	0	0	0	0	0	83,76963358	0	0	0	0	0	0	0	0	0	0	1,570680602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,523560201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,523560201	0	1,047120401	0	0	0	0	0	0,523560201	0	0	0	0	0	0	0	0	0,523560201	0	0	0	0	0	0	0	0	0	0	0	0	0	1,047120401	0	0	0	0	0	0	0
NorGau08	Gaular st8	25.09.2002	1	1	2,898550694	0	0	0	0	0	0	0	0	0	1,449275397	0	0	0	0	0	0	0	0	36,23188403	0	1,449275397	0	0	0	0	0	0	0	0	0	0	28,98550724	0	0	0	0	1,449275397	0	0	0	0	0	1,449275397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,14492748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,449275397	0	0	0	0	0	0	1,449275397	0	0	0	0	0	0	0	0	5,797101388	0	0	0	0	0	0	0	7,246376786	0	0	0	0	0	0	0	0	0	0	0	0	0
NorGau08	Gaular st8	26.05.2003	1	1	1,515151492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,303030273	0	2,272727289	0	0	0	0	0	0	0	0	0	0	65,15151487	0,757575796	0	0	0	0	0	0	0	0	0	3,030303085	0	0,757575796	0	0	0	0	0	0	0	0	0	0	0,757575796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,818181766	0,757575796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,757575796	0,757575796	0	0	0	0	0	0	0,757575796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,272727289	0	0,757575796	0	0	0	7,575757562	0	0	0	0	0	0	0
NorGau08	Gaular st8	29.10.2003	1	1	4,0322581	0	0	0	0	0	0	9,6774194	0	0	4,0322581	0	0	0	0	0	0	0	0	37,0967742	0	6,4516129	0	0	0	0	0	0	0	0	0	0	1,6129032	0	0	0	0	0	0	0	0	0	0	2,4193548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,6129032	0	0	0	0	0	0	0	0	7,2580645	0	0	5,6451613	0	0	0	0	0	0	0	0	0	0	0	0	0	6,4516129	4,0322581	0,8064516	0	0	0	0	1,6129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,4193548	0	0,8064516	0	0	0	4,0322581	0	0	0	0	0	0	0
NorGau08	Gaular st8	03.06.2004	1	1	2,521008405	0	0	0	0	0	0	0,840336102	0	0	5,04201681	0	0	0	0	0	0	0	0	6,722689113	0	29,41176476	0	0	0	0	0	0	0	0	0	0	29,41176476	0	0	0	0	0	0	0	0	0	0	2,521008405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,521008405	0	0	0	0	0	0	0	0	8,403361317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,840336102	2,521008405	0	0	0	0	0	0	0,840336102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,840336102	2,521008405	0	1,680672303	0	0	0	3,361344507	0	0	0	0	0	0	0
NorGau08	Gaular st8	30.09.2004	1	1	0	0	0	0	0	0	0	0	1,470588204	0	0	0	0	0	0	0	0	0	0	43,38235303	0	2,205882407	0	0	0	0	0	0	0	0	0	0	15,44117655	0	0	0	0	0	0	0	0	0	0	0,735294102	0	1,470588204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,470588204	0	0	0	0	0	0	0	0	16,91176475	2,941176509	0	1,470588204	0	0	0	0	0	0	0	0	0	0	0	0	1,470588204	1,470588204	0	0	0	0	0	0	5,147058815	0	0	0	0	0	0	0	0	0	0,735294102	0	0	0	0	0	0	0,735294102	0	1,470588204	0	0	0	1,470588204	0	0	0	0	0	0	0
NorGau08	Gaular st8	19.05.2005	1	1	0	0	0	0	0	0	0	0	0	0	1,4184397	0	0	0	0	0	0	0	0	1,4184397	0	14,5390071	0	0	0	0	0	0	0	0	0	0	66,6666667	0	0	0	0	0	0	0	0	0	0	2,4822695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,7092199	0	0	0	0	0	0	0	0	6,3829787	0,3546099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,4184397	0	0	0	0	0	0,7092199	0	0	0,3546099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,3546099	0	0	0	3,1914894	0	0	0	0	0	0	0
NorGau08	Gaular st8	30.10.2005	1	1	1,123595501	0	0	0	0	0	0	1,123595501	0	0	0	0	0	0	0	0	0	0	0	38,20224724	0	8,988764009	0	0	0	0	0	0	0	0	0	0	13,48314611	0	0	0	0	0	0	0	0	0	0	3,370786503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,123595501	3,370786503	0	0	0	0	0	0	0	0	0	0	0	0	0	1,123595501	0	1,123595501	0	0	0	0	1,123595501	0	0	0	2,247191002	0	0	0	0	0	1,123595501	0	0	0	0	0	0	4,494382004	0	4,494382004	0	0	0	13,48314611	0	0	0	0	0	0	0
NorGau08	Gaular st8	29.05.2006	1	1	3,448275897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,689655199	0	26,89655167	0	0	0	0	0	0	0	0	0	0	40,68965516	0	0	0	0	0	0	0	0	0	0	1,379310299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,758620697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,689655199	11,03448279	4,827586195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,689655199	0	1,379310299	0	0	0	5,517241394	0	0	0	0	0	0	0
NorGau08	Gaular st8	03.11.2006	1	1	0	0	0	0	0	0	0	0	4,411764704	0	0	0	0	0	0	0	0	0	0	26,47058823	0	27,20588243	0	0	0	0	0	0	0	0	0	0	11,76470591	0	0	0	0	0	0	0	0	0	0	0,735294101	0	0,735294101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,735294101	0	0	0	0	0	0	0	0	4,411764704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,470588201	0	0	0	0	0	0	0,735294101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,147058805	0	0	0	0	0	16,17647062	0	0	0	0	0	0	0
NorGau08	Gaular st8	15.05.2007	1	1	0	0	0	0	0	0	0	0	0	0	6,511627893	0	0	0	0	0	0	0	0	3,720930196	0	13,02325579	0	0	0	0	0	0	0	0	0	0	32,09302327	0	0	0	0	0	0	0	0	0	0	0,930232599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4651163	0	0	0	0	0	0	0	0	0	0	17,20930228	0,930232599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11,62790699	0,930232599	0	0	0	0	0	1,860465098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,395348799	0	0	0	0	0	9,302325591	0	0	0	0	0	0	0
NorGau08	Gaular st8	24.10.2007	1	1	0	0	0	0	0	0	0	0	0	0	0,909090902	0	0	0	0	0	0	0	0	21,81818184	0	13,63636363	0	0	0	0	0	0	0	0	0	0	10,00000002	0	0	0	0	0	0	0	0	0	0	0,909090902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,727272705	0	0	0	0	0	0	0	0	0	0	0	10,90909092	0	0	0	0	0	0	0	0	0	0	0	0	0,909090902	11,81818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,818181804	0	0	0	0	0	0	0	0,909090902	0	3,636363607	0	0	0	20,00000004	0	0	0	0	0	0	0
NorGau08	Gaular st8	28.05.2008	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45,54455455	0	0	0	0	0	0	0	0	0	0	4,950495005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,940594106	0,990099001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29,70297033	1,980198002	0	0	0	0	0	3,960396004	0,990099001	0	0,990099001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,990099001	0	0	0	3,960396004	0	0	0	0	0	0	0
NorGau08	Gaular st8	05.11.2008	1	1	0,4784689	0	0	0	0	0	0	0	0	0	0,956937799	0	0	0	0	0	0	0	0	30,62200957	0	44,49760766	0	0	0	0	0	0	0	0	0	0	9,56937799	0	0	0	0	0	0	0	0	0	0	1,435406699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,956937799	0	0	0	0	0	0	0	0	0	0	2,392344498	0	0,4784689	0,4784689	0	0	0	0	0	0	0	0	0	0	0	0	0	0,4784689	0	0	0	0	0	0	0,956937799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,392344498	0	0,956937799	0	0	0	3,349282297	0	0	0	0	0	0	0
NorGau08	Gaular st8	11.06.2009	1	1	0	0	0	0	0	0	0	0	0	0	0,581395302	0	0	0	0	0	0	0	0	2,906976712	0	12,20930235	0	0	0	0	0	0	0	0	0	0	66,86046537	0	0	0	0	0	0	0	0	0	0	3,488372014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,162790705	0	0	0	0	0	0	0	0	0	1,744186007	0	0,581395302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,325581409	0	0	0	0	0	0	0	0	0,581395302	0	0	0	0	0,581395302	0	0	4,651162819	0	0	0	0	0	2,325581409	0	0	0	0	0	0	0
NorGau08	Gaular st8	28.10.2009	1	1	0	0	0	0	0	0	0	0,3984064	0	0	0,7968127	0	0	0	0	0	0	0	0	41,434263	0	18,3266932	0	0	0	0	0	0	0	0	0	0	7,9681275	0	0	0	0	0	0	0	0	0	0	0,7968128	0	0,7968127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,9920319	0	0	0	0	0	0	0	0	0	0	1,1952191	0	0	1,9920319	0	0	0	0	0	0	0	0	0	0	0	0	0,3984064	10,3585657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,9840637	0	1,1952191	0	0	0	8,3665339	0	0	0	0	0	0	0
NorGau08	Gaular st8	01.06.2010	1	1	0	0	0	0	0	0	0	0	0	0	0,709219899	0	0	0	0	0	0	0	0	2,836879397	0	9,92907799	0	0	0	0	0	0	0	0	0	0	24,82269498	0	0	0	0	0	0	0	0	0	0	7,092198593	0	4,964538995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,836879397	0	0,709219899	0	0	0	0	0	0	0	0	34,04255317	1,418439699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,709219899	3,546099296	0	0	0	0	0	0	1,418439699	0	0	0	0	0	0	0	0	0,709219899	0	0	0	0	0,709219899	0	0	0	0	1,418439699	0	0	0	2,127659598	0	0	0	0	0	0	0
NorGau08	Gaular st8	26.10.2010	1	1	0	0	0	0	0	0	0	0	0	0	3,619909496	0	0	0	0	0	0	0	0	18,09954748	0	37,55656106	0	0	0	0	0	0	0	0	0	0	18,09954748	0	0	0	0	0	0	0	0	0	0	0,4524887	0	0,4524887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,904977399	0,4524887	0	0	0	0	0	0	0	0	0	5,882352894	0	0	0,4524887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,357466099	0	0	0	0	0	0	0	0	0,4524887	0	0	0	0	0	0	0	2,714932097	0	1,357466099	0	0	0	8,144796392	0	0	0	0	0	0	0
NorGau08	Gaular st8	19.10.2012	1	1	2,631578947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,947368421	2,631578947	23,68421053	0	0	0	0	0	0	0	0	0	0	18,42105263	0	0	0	0	0	0	1,315789474	0	0	0	1,315789474	0	1,315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,947368421	0	0	0	0	0	0	0	0	0	0	0	13,15789474	0	0	0	0	0	0	0	0	0	0	0	0	0	5,263157895	0	2,631578947	0	0	0	0	1,315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,947368421	0	3,947368421	0	0	0	10,52631579	0	0	0	0	0	0	0
NorGau08	Gaular st8	02.07.2013	1	1	0	0	0	0	0	0	0	0	0	3,418803419	0	0	0	0	0	0	0	0	0	0,854700855	0	25,64102564	0	0	0	0	0	0	0	0	0	0	49,57264957	0	0	0	0	0	0	0	0	0	0	1,709401709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10,25641026	0	0	0	0	0	0	0	0	0	0,854700855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,128205128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,564102564	0	0	0	0	0	0	0
NorGau08	Gaular st8	26.06.2014	1	1	0	0	0	0	0	0	0	0,518134715	0	10,88082902	1,03626943	0	0	0	0	0	0	0	0	7,772020725	0	9,32642487	0	0	0	0	0	0	0	0	0	0	50,77720207	0	0	0	0	0	0	0	0	0	0	4,14507772	0	0,518134715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,10880829	0	0	0	0	0	0	0	0	0	0	0,518134715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,590673575	0	0	0	0	0	0	0,518134715	0	0	0	0	0	0	0	0	0,518134715	0	0	0	0	0	0	0	2,590673575	0	0,518134715	0	0	0	4,663212435	0	0	0	0	0	0	0
NorGau08	Gaular st8	13.11.2014	1	1	0	0	0	0	0	0	0	0	0	0	3,174603175	0	0	0	0	0	0	0	0	56,61375661	0	8,465608466	0	0	0	0	0	0	0	0	0	0	3,174603175	0	0	0	0	0	0	0	0	0	0	0,529100529	0	2,116402116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,645502646	0	0	0	0	0	0	0	0	0	0	8,994708995	1,058201058	0	2,116402116	0	0	0	0	0	0	0	0	0	0	0	0	0	2,116402116	0	0	0	0	0	0	4,232804233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,587301587	0	1,587301587	0	0	0	1,587301587	0	0	0	0	0	0	0
NorGau09	Gaular st9	20.05.1989	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37,28813553	0	0	0	0	0	0	0	0	0	0	27,11864405	0	0	0	0	0	0	0	0	0	0	11,86440678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18,64406776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,694915297	1,694915297	0	0	0	0	0	0	1,694915297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NorGau09	Gaular st9	21.10.1989	1	1	3,448275893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17,24137927	0	0	0	0	0	0	0	0	0	0	13,79310347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13,79310347	37,93103442	0	0	0	0	0	0	6,896551686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3,448275893	0	0	0	0	0	3,448275893	0	0	0	0	0	0	0
NorGau09	Gaular st9	17.05.1990	1	1	0,704225399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34,50704223	0	0	0	0	0	0	0	0	0	0	27,46478865	3,521126793	0	0	0	0	0	0	0	0	0	4,225352092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,67605627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,746478885	0	0	0	0	0	0	4,225352092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,704225399	0,704225399	0	1,408450697	0	0	0	2,112676096	0	0	0	0	0	0	0
NorGau09	Gaular st9	30.10.1990	1	1	4,6875	0	0	0	0	0	0	0	0,78125	0	0	0	0	0	0	0	0	0	0	0	0	23,4375	0	0	0	0	0	0	0	0	0	0	52,34375	0	0	0	0	0	0	0	0	0	0	3,125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,78125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,5625	3,125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,78125	0	0	0	0	0	9,375	0	0	0	0	0	0	0
NorGau09	Gaular st9	22.05.1991	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52,0710059	0	0	0	0	0	0	0	0	0	0	24,852071	0	0	0	0	0	0	0	0	0	0	8,8757396	0	0,591716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,1420118	0,591716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5,3254438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,591716	0	0	0	0	0	2,9585799	0	0	0	0	0	0	0
NorGau09	Gaular st9	22.10.1991	1	1	1,7241379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46,5517241	0	0	0	0	0	0	0	0	0	0	19,8275862	0	0	0	0	0	0	0	0	0	0	3,4482758	0	0,862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,7586207	0	0	0	0	0	0	0	0	0	0	0	0	0,862069	0,862069	0	0	0	0	0	0	1,7241379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2,5862069	0	0	0	0	0	13,7931035	0	0	0	0	0	0	0
